carat,cut,color,clarity,depth,table,price,x,y,z
0.74,Premium,F,VS2,61.7,58,2805,5.85,5.78,3.59
0.74,Premium,F,VS2,61.9,56,2805,5.8,5.77,3.58
0.73,Premium,F,VS2,62.5,57,2805,5.75,5.7,3.58
0.74,Fair,F,VS2,61.1,68,2805,5.82,5.75,3.53
0.7,Ideal,F,SI1,61.6,55,2806,5.72,5.74,3.53
0.71,Very Good,F,VS1,62.2,58,2807,5.66,5.72,3.54
0.71,Very Good,F,VS1,60,57,2807,5.84,5.9,3.52
0.7,Very Good,F,VS1,62,57,2808,5.64,5.71,3.52
0.81,Very Good,F,SI1,63.1,59,2809,5.85,5.79,3.67
0.71,Premium,F,SI1,60.7,54,2809,5.84,5.8,3.53
1.2,Fair,F,I1,64.6,56,2809,6.73,6.66,4.33
0.7,Very Good,F,VS1,61.8,56,2810,5.63,5.7,3.5
0.7,Very Good,F,VS1,59.9,60,2810,5.77,5.84,3.48
0.7,Good,F,VS1,62.8,61,2810,5.57,5.61,3.51
0.75,Very Good,F,SI1,63.4,58,2811,5.72,5.76,3.64
0.7,Very Good,F,VS2,59.5,58,2812,5.75,5.85,3.45
0.7,Very Good,F,VS2,61.7,58,2812,5.63,5.69,3.49
0.31,Very Good,F,SI1,61.8,58,555,4.32,4.35,2.68
0.29,Ideal,F,VS1,61.6,56,555,4.26,4.31,2.64
0.32,Very Good,F,VS2,61.4,58,556,4.37,4.42,2.7
0.7,Very Good,F,VS2,62.3,58,2812,5.64,5.72,3.54
0.7,Very Good,F,VS2,60.9,61,2812,5.66,5.71,3.46
0.51,Ideal,F,VVS1,62,57,2812,5.15,5.11,3.18
0.76,Very Good,F,SI2,58.5,62,2815,5.93,6.01,3.49
0.95,Fair,F,SI2,56,60,2815,6.62,6.53,3.68
0.78,Premium,F,SI1,61.5,59,2816,5.96,5.88,3.64
0.63,Ideal,F,VVS2,61.5,56,2817,5.48,5.52,3.38
0.86,Premium,F,SI2,59.3,62,2818,6.36,6.22,3.73
0.7,Premium,F,VS2,61.8,60,2818,5.69,5.64,3.5
0.7,Good,F,VS1,59.7,63,2819,5.76,5.79,3.45
0.86,Good,F,SI2,64.3,60,2819,5.97,5.95,3.83
0.6,Ideal,F,VVS2,62,55,2822,5.37,5.4,3.34
0.73,Ideal,F,SI1,62.1,55,2822,5.75,5.78,3.58
0.7,Premium,F,VS2,60.6,58,2822,5.8,5.72,3.49
0.82,Ideal,F,SI2,62.4,54,2824,6.02,5.97,3.74
0.78,Premium,F,SI1,60.8,60,2826,5.97,5.94,3.62
0.96,Ideal,F,I1,60.7,55,2826,6.41,6.37,3.88
0.72,Premium,F,VS1,62.2,58,2829,5.75,5.7,3.56
0.72,Ideal,F,VS1,61.7,57,2829,5.77,5.74,3.55
0.97,Ideal,F,I1,60.7,56,2830,6.41,6.43,3.9
0.53,Ideal,F,VVS1,60.9,57,2830,5.23,5.29,3.19
0.53,Ideal,F,VVS1,61.8,57,2830,5.16,5.19,3.2
0.72,Very Good,F,VS2,62.5,58,2832,5.71,5.75,3.58
0.71,Premium,F,VS1,62.2,58,2832,5.72,5.66,3.54
0.61,Ideal,F,VVS2,61.7,55,2833,5.45,5.48,3.37
0.7,Ideal,F,SI1,60.7,57,2833,5.73,5.75,3.49
0.53,Ideal,F,VVS1,61.4,57,2834,5.2,5.23,3.2
0.73,Ideal,F,VS1,61.2,56,2835,5.89,5.81,3.58
0.63,Ideal,F,VVS2,61.9,57,2835,5.47,5.51,3.4
0.75,Premium,F,VS2,59.6,59,2835,6.04,5.94,3.57
0.71,Ideal,F,SI1,59.8,53,2838,5.86,5.82,3.49
0.82,Fair,F,SI1,64.9,58,2838,5.83,5.79,3.77
0.72,Premium,F,VS1,58.8,60,2838,5.91,5.89,3.47
0.7,Premium,F,VS2,62.3,58,2838,5.72,5.64,3.54
0.7,Premium,F,VS2,61.7,58,2838,5.69,5.63,3.49
0.7,Premium,F,VS2,59.4,61,2838,5.83,5.79,3.45
0.7,Premium,F,VS2,60.9,61,2838,5.71,5.66,3.46
0.7,Premium,F,VS2,59.5,58,2838,5.85,5.75,3.45
0.71,Ideal,F,VS1,61.5,57,2839,5.74,5.71,3.52
0.7,Ideal,F,VS1,61.6,54,2839,5.75,5.72,3.53
0.71,Ideal,F,VS1,62.1,55,2839,5.82,5.68,3.57
0.71,Premium,F,VS1,59.1,61,2839,5.84,5.81,3.44
0.71,Premium,F,VS1,59,60,2839,5.82,5.8,3.43
0.71,Premium,F,VS1,60.5,58,2839,5.75,5.72,3.47
0.7,Ideal,F,VS1,62.4,53,2839,5.73,5.71,3.57
0.71,Premium,F,VS1,59.2,58,2839,5.87,5.82,3.46
0.71,Premium,F,VS1,62.7,59,2839,5.7,5.62,3.55
0.75,Very Good,F,SI2,59.8,56,2840,5.85,5.92,3.52
0.7,Ideal,F,SI1,61,56,2840,5.75,5.8,3.52
0.71,Premium,F,VS2,59.3,56,2840,5.88,5.82,3.47
0.83,Premium,F,SI2,61.4,59,2840,6.08,6.04,3.72
0.73,Premium,F,VS2,60.3,59,2841,5.9,5.87,3.55
0.82,Ideal,F,SI2,61.7,53,2841,6,6.12,3.74
0.82,Ideal,F,SI2,62.3,56,2841,5.96,6.02,3.73
0.82,Very Good,F,SI2,59.7,57,2841,6.12,6.14,3.66
0.52,Ideal,F,VVS1,61.2,56,2841,5.19,5.21,3.18
1,Premium,F,I1,58.9,60,2841,6.6,6.55,3.87
0.73,Premium,F,VS2,59.9,59,2841,5.87,5.77,3.5
0.7,Premium,F,VS2,58.7,61,2842,5.8,5.72,3.38
0.81,Very Good,F,SI2,63.2,58,2843,5.91,5.92,3.74
0.73,Very Good,F,VS1,61.8,59,2843,5.73,5.79,3.56
0.81,Ideal,F,SI2,62.1,57,2843,5.91,5.95,3.68
0.72,Very Good,F,VS1,60.2,59,2846,5.79,5.84,3.5
0.7,Good,F,VS2,59.1,61,2846,5.76,5.84,3.43
0.7,Ideal,F,VS2,60.8,59,2850,5.69,5.79,3.49
0.8,Very Good,F,SI1,63.4,57,2851,5.89,5.82,3.71
0.87,Very Good,F,SI2,61,63,2851,6.22,6.07,3.75
0.74,Ideal,F,SI1,61,57,2851,5.85,5.81,3.56
0.71,Premium,F,VS2,62.6,58,2853,5.67,5.7,3.56
0.68,Premium,F,VVS2,61.7,57,2854,5.67,5.64,3.49
0.73,Very Good,F,VS2,62.5,57,2855,5.7,5.75,3.58
0.6,Ideal,F,VVS2,60.8,57,2856,5.44,5.49,3.32
0.97,Ideal,F,I1,60.7,56,2856,6.43,6.41,3.9
0.33,Premium,F,SI2,62.3,58,557,4.43,4.4,2.75
0.33,Premium,F,SI2,63,58,557,4.42,4.4,2.78
0.77,Premium,F,SI1,60.8,59,2856,5.92,5.86,3.58
0.77,Premium,F,SI1,61,58,2856,5.94,5.9,3.61
0.81,Very Good,F,SI1,61.3,57,2858,6.02,6.05,3.7
0.81,Very Good,F,SI1,61.7,57,2858,6,6.05,3.72
0.77,Premium,F,VS1,60.9,60,2859,5.91,5.88,3.59
0.75,Fair,F,VS1,55.8,70,2859,6.09,5.98,3.37
0.71,Very Good,F,VS2,61.3,61,2860,5.68,5.73,3.5
0.53,Ideal,F,VVS1,61.4,57,2860,5.23,5.2,3.2
0.62,Fair,F,IF,60.1,61,2861,5.53,5.56,3.33
0.8,Very Good,F,SI1,62.6,58,2862,5.9,5.92,3.7
0.79,Premium,F,SI1,62.3,54,2862,5.97,5.91,3.7
0.71,Very Good,F,VVS1,63.2,60,2862,5.65,5.61,3.56
0.84,Premium,F,SI2,62.3,59,2863,6.06,6.01,3.76
0.72,Ideal,F,VS2,59.5,57,2863,5.91,5.86,3.5
0.95,Premium,F,SI2,58.4,57,2867,6.49,6.41,3.77
0.82,Ideal,F,SI2,62.3,56,2867,5.99,5.95,3.72
0.52,Ideal,F,VVS1,61.2,56,2867,5.21,5.19,3.18
0.82,Ideal,F,SI2,61.7,53,2867,6.12,6,3.74
0.82,Ideal,F,SI2,62.3,56,2867,6.02,5.96,3.73
0.82,Premium,F,SI2,59.7,57,2867,6.14,6.12,3.66
0.96,Fair,F,SI2,68.2,61,2867,6.07,5.88,4.1
0.52,Premium,F,VVS2,61.8,60,2870,5.16,5.13,3.18
0.72,Ideal,F,SI1,61.5,56,2870,5.72,5.79,3.54
0.76,Very Good,F,VS2,62,58,2873,5.8,5.86,3.62
0.78,Premium,F,VS2,62.6,58,2874,5.91,5.82,3.67
0.7,Premium,F,VS1,59,59,2874,5.79,5.77,3.41
0.7,Premium,F,VS1,60.8,62,2874,5.71,5.67,3.46
0.7,Ideal,F,VS1,61,55,2874,5.77,5.73,3.51
0.7,Ideal,F,VS1,61.6,55,2874,5.75,5.71,3.53
0.7,Ideal,F,VS1,62.4,56,2874,5.69,5.65,3.54
0.7,Good,F,VS1,59.1,62,2877,5.82,5.86,3.44
0.79,Very Good,F,SI1,62.8,59,2878,5.86,5.89,3.69
0.79,Very Good,F,SI1,62.7,60,2878,5.82,5.89,3.67
0.79,Ideal,F,SI1,62.8,56,2878,5.88,5.9,3.7
0.73,Very Good,F,SI1,61.4,56,2879,5.81,5.86,3.58
0.7,Premium,F,VS1,60.4,60,2879,5.73,5.7,3.45
0.71,Premium,F,VS1,62.7,58,2879,5.71,5.67,3.57
0.72,Fair,F,VS1,56.9,69,2879,5.93,5.77,3.33
0.72,Ideal,F,VS1,62,56,2879,5.76,5.73,3.56
0.54,Ideal,F,VVS1,61.8,56,2882,5.23,5.26,3.24
0.73,Premium,F,VS2,59.9,58,2882,5.87,5.84,3.51
0.88,Fair,F,SI1,56.6,65,2882,6.39,6.32,3.6
0.73,Premium,F,VS2,58.7,57,2882,5.97,5.92,3.49
0.84,Very Good,F,SI1,63.8,57,2885,5.95,6,3.81
0.7,Very Good,F,VS1,62.2,58,2889,5.64,5.75,3.54
0.71,Very Good,F,VS1,62.8,56,2889,5.69,5.72,3.58
0.74,Ideal,F,SI1,61.2,56,2889,5.83,5.87,3.58
0.77,Premium,F,VS2,61.8,56,2889,5.94,5.9,3.66
0.8,Ideal,F,SI1,61.5,54,2890,6.07,6,3.71
0.8,Ideal,F,SI1,62.4,57,2890,5.9,5.87,3.67
0.8,Premium,F,SI1,61.5,60,2890,5.97,5.94,3.66
0.8,Good,F,SI1,63.8,59,2890,5.87,5.83,3.73
0.71,Ideal,F,VS2,61.2,56,2891,5.73,5.77,3.52
0.71,Very Good,F,VS1,62.6,55,2893,5.66,5.71,3.56
0.75,Ideal,F,VS2,62.5,57,2893,5.78,5.83,3.63
0.76,Ideal,F,SI1,61.4,56,2894,5.88,5.92,3.62
0.7,Very Good,F,VS1,61.8,59,2895,5.66,5.76,3.53
0.53,Ideal,F,VVS1,61.6,56,2896,5.18,5.24,3.21
0.72,Good,F,VS1,59.4,61,2897,5.82,5.89,3.48
0.7,Very Good,F,SI1,61.9,58,2900,5.71,5.72,3.54
0.8,Premium,F,SI1,62.7,58,2901,5.91,5.93,3.71
0.79,Very Good,F,SI1,63,54,2904,5.91,5.94,3.73
0.7,Ideal,F,VS2,62.3,53,2907,5.69,5.73,3.56
0.71,Ideal,F,VS1,61.9,56,2907,5.7,5.74,3.54
0.25,Premium,F,VS1,61.2,59,558,4.05,4.02,2.47
0.25,Good,F,VS1,63.6,57,558,4.04,4.01,2.56
0.77,Good,F,VS2,60.3,61,2911,5.89,5.96,3.57
0.8,Very Good,F,SI1,63.5,55,2914,5.86,5.89,3.73
0.71,Ideal,F,VS2,62.2,56,2915,5.74,5.71,3.56
0.74,Premium,F,VS1,62.5,60,2917,5.78,5.74,3.6
0.71,Ideal,F,VS2,61.2,56,2917,5.77,5.73,3.52
0.71,Very Good,F,VS2,59.5,58,2918,5.82,5.87,3.48
0.7,Good,F,VS1,63.8,58,2919,5.61,5.58,3.57
0.72,Ideal,F,SI1,61,55,2920,5.78,5.85,3.55
0.71,Premium,F,VS1,59.1,59,2920,5.88,5.83,3.46
0.71,Ideal,F,VS1,62.6,55,2920,5.71,5.67,3.56
0.65,Ideal,F,VVS2,61.3,56,2921,5.58,5.61,3.43
0.68,Very Good,F,VS1,59.7,57,2922,5.79,5.76,3.45
0.53,Ideal,F,VVS1,61.6,56,2922,5.24,5.18,3.21
0.78,Ideal,F,SI1,61.1,56,2923,5.94,5.98,3.64
0.7,Very Good,F,VS1,64.5,58,2925,5.55,5.59,3.59
0.81,Premium,F,SI1,61.2,56,2926,6.03,6,3.68
0.81,Premium,F,SI1,61.3,60,2926,6,5.94,3.66
0.7,Very Good,F,VS2,61.3,54,2928,5.72,5.76,3.52
0.71,Ideal,F,VS2,62.3,57,2930,5.69,5.74,3.56
0.72,Very Good,F,VS2,63.3,57,2931,5.69,5.72,3.61
0.72,Ideal,F,VS2,61.8,59,2931,5.71,5.74,3.54
0.7,Premium,F,VVS2,61,57,2932,5.8,5.71,3.51
0.7,Very Good,F,VVS2,63.2,58,2932,5.66,5.6,3.56
0.73,Premium,F,VS2,59.9,58,2933,5.84,5.87,3.51
0.75,Ideal,F,VS2,62.3,57,2933,5.81,5.87,3.64
0.74,Ideal,F,VS2,60.5,59,2936,5.81,5.86,3.53
0.73,Very Good,F,VS2,62.7,58,2939,5.73,5.75,3.6
0.83,Very Good,F,SI2,61.9,56,2939,5.99,6.02,3.72
0.73,Ideal,F,VS2,62.7,58,2939,5.72,5.77,3.6
0.7,Good,F,VVS2,63.1,57,2940,5.59,5.66,3.55
0.7,Very Good,F,VVS2,62.6,59,2940,5.6,5.64,3.52
0.7,Ideal,F,VS1,61.2,54,2940,5.92,5.64,3.54
0.8,Good,F,SI1,63.8,59,2941,5.83,5.87,3.73
0.81,Very Good,F,SI2,62.7,58,2942,5.92,5.95,3.72
0.71,Premium,F,VS1,61.1,58,2942,5.76,5.72,3.51
0.7,Ideal,F,VS2,60.8,56,2942,5.78,5.79,3.52
0.72,Ideal,F,VS2,62,56,2943,5.77,5.75,3.57
0.54,Ideal,F,VVS1,61.6,55,2951,5.27,5.28,3.25
0.73,Ideal,F,SI1,61.6,55,2951,5.77,5.81,3.56
0.79,Premium,F,VS2,63,59,2953,5.84,5.8,3.66
0.75,Good,F,VS1,64.4,59,2953,5.67,5.72,3.66
0.7,Very Good,F,VS2,62.4,57,2956,5.67,5.71,3.55
0.7,Ideal,F,VS2,60.8,57,2956,5.75,5.77,3.5
0.71,Good,F,VVS2,58.2,60,2956,5.89,5.94,3.44
0.72,Ideal,F,VS2,62.6,56,2956,5.75,5.72,3.59
0.72,Ideal,F,VS2,62.2,56,2956,5.75,5.73,3.57
0.98,Fair,F,SI2,61.6,66,2958,6.46,6.24,3.92
0.7,Very Good,F,VS1,60.1,58,2959,5.73,5.79,3.46
0.76,Ideal,F,VS2,62.6,56,2960,5.82,5.78,3.63
0.71,Good,F,VVS2,58.9,61,2960,5.8,5.9,3.44
0.73,Premium,F,VS1,61.9,56,2961,5.81,5.76,3.58
0.73,Premium,F,VS1,62.7,56,2961,5.75,5.73,3.6
0.63,Ideal,F,VVS2,62.3,56,2961,5.48,5.5,3.42
0.71,Premium,F,VS1,62.1,53,2961,5.77,5.7,3.56
0.82,Premium,F,SI1,62.4,56,2962,6.01,5.98,3.74
0.9,Fair,F,SI2,65.7,59,2964,6.03,5.99,3.95
0.9,Good,F,SI2,64.2,62,2964,6.08,6,3.88
0.75,Ideal,F,SI1,61.2,55,2966,5.87,5.92,3.61
0.82,Ideal,F,SI2,60.9,57,2966,6.06,6.02,3.68
0.25,Very Good,F,IF,61.5,56,560,4.04,4.06,2.48
0.27,Very Good,F,IF,60.4,58,560,4.18,4.2,2.53
0.36,Ideal,F,SI1,61.6,56,560,4.57,4.62,2.83
0.7,Good,F,VS1,63.8,58,2970,5.58,5.61,3.57
0.91,Fair,F,SI1,64.9,57,2971,6.13,6.08,3.96
0.82,Ideal,F,SI1,62.6,57,2974,5.96,6.02,3.75
0.57,Ideal,F,IF,61.8,54,2974,5.33,5.35,3.3
0.7,Very Good,F,VS1,62.1,57,2975,5.69,5.72,3.54
0.7,Premium,F,VVS2,62.2,58,2975,5.72,5.66,3.54
0.8,Ideal,F,SI1,62.8,54,2975,5.9,5.97,3.74
0.79,Ideal,F,SI1,62.5,57,2976,5.88,5.92,3.69
0.81,Ideal,F,SI1,61.9,57,2977,5.98,6.01,3.71
0.54,Ideal,F,VVS1,61.6,55,2977,5.28,5.27,3.25
0.86,Premium,F,SI2,61.8,58,2980,6.12,6.15,3.79
0.64,Good,F,IF,58.6,61,2980,5.69,5.71,3.34
0.6,Very Good,F,IF,60.1,54,2988,5.5,5.58,3.33
0.72,Ideal,F,VS2,62.1,54,2989,5.76,5.8,3.59
0.69,Very Good,F,VVS2,61.5,60,2993,5.64,5.67,3.48
0.7,Ideal,F,VS1,62.4,55,2993,5.65,5.7,3.54
0.71,Very Good,F,VS2,59.6,56,2994,5.84,5.88,3.49
0.91,Fair,F,SI2,65.3,51,2996,6.05,5.98,3.93
0.7,Ideal,F,VS1,61.6,57,2998,5.7,5.73,3.52
0.87,Premium,F,SI2,61.6,58,2999,6.14,6.1,3.77
0.71,Ideal,F,SI1,61.9,56,2999,5.69,5.74,3.54
0.72,Good,F,VS1,63.8,58,3002,5.68,5.63,3.61
0.73,Fair,F,VS1,58.6,66,3002,5.92,5.88,3.46
0.81,Premium,F,SI1,61.9,58,3004,5.99,5.96,3.7
0.81,Ideal,F,SI1,61.8,55,3004,6.04,6,3.72
0.72,Ideal,F,SI1,62.3,56,3004,5.77,5.79,3.6
0.55,Ideal,F,VVS1,61.2,54,3005,5.3,5.35,3.26
0.91,Very Good,F,SI1,63.1,60,3007,6.13,6.1,3.86
0.7,Ideal,F,VS2,61.3,57,3008,5.7,5.76,3.51
0.83,Ideal,F,SI1,62.1,57,3010,6,6.02,3.73
0.83,Very Good,F,SI1,62.1,58,3010,5.98,6.06,3.74
0.7,Ideal,F,VS2,61.9,55,3011,5.7,5.74,3.54
0.7,Ideal,F,VS2,61.8,57,3011,5.67,5.75,3.53
0.7,Ideal,F,VS2,62.7,55,3011,5.66,5.69,3.56
0.7,Ideal,F,VS2,61.4,58,3011,5.7,5.73,3.51
0.8,Very Good,F,SI1,63.9,56,3013,5.84,5.87,3.74
0.75,Premium,F,VS2,61.6,58,3013,5.84,5.89,3.61
0.71,Very Good,F,VS1,62.1,53,3013,5.7,5.77,3.56
0.71,Ideal,F,VS1,61.1,57,3013,5.76,5.82,3.54
0.9,Good,F,SI2,64.2,62,3016,6,6.08,3.88
0.71,Very Good,F,VS1,61.8,60,3017,5.66,5.7,3.51
0.7,Good,F,VVS1,63.2,58,3018,5.58,5.62,3.54
0.7,Premium,F,VVS2,62.5,59,3018,5.68,5.61,3.53
0.71,Ideal,F,VVS2,62.6,56,3018,5.7,5.65,3.55
1.02,Very Good,F,SI2,63.3,56,3018,6.38,6.31,4.02
0.77,Premium,F,VS2,62.4,59,3018,5.85,5.81,3.64
0.7,Premium,F,VVS2,62.2,56,3018,5.72,5.63,3.53
0.73,Very Good,F,SI1,61.3,56,3023,5.78,5.84,3.56
0.7,Very Good,F,VVS2,58.5,60,3028,5.82,5.94,3.44
0.77,Fair,F,VS1,66.8,57,3031,5.66,5.76,3.82
0.55,Ideal,F,VVS1,61.2,54,3032,5.35,5.3,3.26
0.78,Ideal,F,SI1,61,55,3036,6,5.96,3.65
0.7,Fair,F,VS1,64.9,59,3039,5.56,5.59,3.62
0.71,Ideal,F,VS1,62.7,57,3041,5.66,5.7,3.56
0.71,Ideal,F,VS1,61.7,55,3041,5.73,5.77,3.55
0.81,Premium,F,SI1,61.9,59,3043,5.97,5.95,3.69
0.77,Very Good,F,SI1,59.6,60,3044,5.95,5.97,3.55
0.71,Very Good,F,VS1,62.2,55,3045,5.68,5.74,3.56
0.71,Very Good,F,VS1,61.2,57,3045,5.73,5.77,3.52
0.78,Very Good,F,SI1,62.4,58,3045,5.83,5.86,3.65
0.79,Very Good,F,SI1,61.5,58,3047,5.94,5.97,3.66
0.82,Very Good,F,SI1,63.9,56.9,3048,5.85,5.92,3.76
0.77,Ideal,F,VS2,61.2,57,3052,5.93,5.97,3.64
0.7,Very Good,F,VS1,62.8,59,3053,5.65,5.69,3.56
0.81,Ideal,F,SI2,62.3,54,3053,5.94,5.98,3.72
0.57,Ideal,F,VVS1,61.1,55,3057,5.36,5.44,3.3
0.76,Good,F,VS1,59.9,61,3057,5.89,5.98,3.56
0.91,Good,F,SI2,63.9,56,3058,6.11,6.06,3.89
0.72,Very Good,F,VS1,62.1,59,3059,5.69,5.74,3.55
0.7,Premium,F,VVS2,58.7,60,3062,5.8,5.75,3.39
0.9,Fair,F,SI2,65.7,63,3062,6.01,5.96,3.93
0.7,Ideal,F,VS2,61.4,56,3064,5.72,5.75,3.52
0.7,Ideal,F,VS2,61.6,55,3064,5.72,5.75,3.53
0.8,Ideal,F,SI2,61.4,56,3064,5.99,5.93,3.66
0.71,Ideal,F,VS1,62,57,3066,5.7,5.75,3.55
0.71,Ideal,F,VS1,62.1,57,3066,5.73,5.76,3.57
0.8,Ideal,F,SI2,62.5,56,3066,5.94,5.99,3.73
0.8,Ideal,F,SI2,61.8,59,3066,5.94,5.96,3.68
0.79,Very Good,F,SI1,58.5,61,3073,6.03,6.08,3.54
0.71,Very Good,F,SI2,61.4,56,3075,5.71,5.73,3.51
0.82,Premium,F,SI1,61.1,60,3080,6.02,5.96,3.66
0.75,Ideal,F,VS2,62.1,57,3081,5.8,5.82,3.61
0.79,Ideal,F,SI1,62,55,3081,5.93,5.95,3.68
0.8,Very Good,F,SI1,63.5,58,3082,5.89,5.85,3.73
0.71,Premium,F,VS1,58.6,62,3082,5.88,5.82,3.43
0.8,Ideal,F,SI1,61,56,3082,6.05,5.98,3.67
0.8,Premium,F,SI1,60.1,58,3082,6.07,6.05,3.64
0.92,Premium,F,SI2,62.1,60,3083,6.21,6.26,3.87
0.72,Very Good,F,VS1,63.2,57,3083,5.69,5.73,3.61
0.72,Ideal,F,VS1,62.4,56,3084,5.76,5.72,3.58
0.79,Premium,F,VS2,60.7,60,3089,5.95,5.97,3.62
0.58,Ideal,F,VVS1,61.7,55,3090,5.36,5.39,3.31
0.87,Ideal,F,SI2,62.2,56,3090,6.03,6.13,3.78
0.8,Very Good,F,SI1,63.1,58,3093,5.89,5.93,3.73
0.94,Premium,F,SI2,62.3,59,3095,6.32,6.23,3.91
0.91,Premium,F,SI2,62.1,56,3096,6.26,6.21,3.87
0.81,Premium,F,SI1,60.3,59,3097,5.98,6.05,3.63
0.74,Ideal,F,VVS2,61.5,54,3101,5.84,5.86,3.6
0.71,Very Good,F,VVS1,63.3,58,3104,5.67,5.64,3.58
